,Id,annotation type,concat(substructures.Id),weighted,copy.Id,work,position,"position (f, concat)",no visual,remarkable,detail description,transcription,printed page.Id,persons.Id,ownership.Id,Descriptions,"content tags.id (f, concat)","description.id (f, concat)","material.id (f, concat)",material,public
6185,9439,underlining/highlighting,46,1,1586,7,in-line,2,No,No,,,6426,,,,,,3,color,Yes
6186,9468,underlining/highlighting,60,1,1516,7,in-line,2,No,No,,,6447,,,,,,1,pen,Yes
6187,9469,text/number,60,1,1516,7,margin,1,No,No,,,6447,,,,,,1,pen,Yes
6188,9491,text/number,,1,1194,7,blank page,3,No,No,,,6462,,,,,,1,pen,Yes
6189,9492,stamp,,1,1194,7,blank page,3,No,No,,,6463,,,,,,1,pen,Yes
6190,9493,stamp,171,3,1194,7,blank page,3,No,No,,,6464,,,,,,1,pen,Yes
6191,9494,mark-up/symbol,44,1,1194,7,margin,1,No,No,,,6465,,,,,,2,pencil,Yes
6192,9544,text/number,40,1,1476,7,margin,1,No,No,,aut,6502,,,,,,1,pen,Yes
6193,9552,mark-up/symbol,43,1,1393,7,margin,1,No,No,,,6508,,,manicule,,16,1,pen,Yes
6194,9558,cross-out/blackening,59,1,1393,7,in-line,2,No,No,,,6511,,,,,,1,pen,Yes
6195,9564,mark-up/symbol,38,1,1519,7,margin,1,No,No,,,6516,,,,,,1,pen,Yes
6196,9629,text/number,171,1,1077,7,in-line,2,No,No,erased,,6562,,,,,,1,pen,Yes
6197,9657,stamp,171,1,1376,7,margin,1,No,No,,,6583,,,,,,1,pen,Yes
6198,9658,text/number,171,1,1376,7,margin,1,No,No,,1998,6583,,,date,,27,2,pencil,Yes
6199,9673,text/number,171,1,1380,7,margin,1,No,No,,65,6595,,,,,,1,pen,Yes
6200,9724,mark-up/symbol,61,1,1516,7,margin,1,No,No,,,6633,,,,,,2,pencil,Yes
6201,9731,mark-up/symbol,41,1,1522,7,margin,1,No,No,,,6640,,,,,,3,color,Yes
6202,9732,mark-up/symbol,43,1,1522,7,margin,1,No,No,,,6641,,,,,,3,color,Yes
6203,9735,mark-up/symbol,55,1,1522,7,margin,1,No,No,,,6643,,,,,,3,color,Yes
6204,9737,mark-up/symbol,56,1,1522,7,margin,1,No,No,,,6644,,,,,,3,color,Yes
6205,9738,mark-up/symbol,"59, 58",1,1522,7,margin,1,No,No,,,6645,,,,,,3,color,Yes
6206,9746,text/number,171,1,1541,7,"margin, in-line","1,2",No,No,,,6651,,,,,,1,pen,Yes
6207,9755,underlining/highlighting,56,1,1541,7,in-line,2,No,No,,,6657,,,,,,3,color,Yes
6208,9757,underlining/highlighting,56,1,1541,7,in-line,2,Yes,No,,,6658,,,,,,3,color,Yes
6209,9767,mark-up/symbol,36,1,1663,7,margin,1,No,No,,,1406,,,,,,1,pen,Yes
6210,9770,underlining/highlighting,46,1,1663,7,in-line,2,No,No,,,6664,,,,,,1,pen,Yes
6211,9789,text/number,,1,1487,7,blank page,3,No,No,,,6679,,,doxography and author names,,7,1,pen,Yes
6212,9790,text/number,,1,1470,7,blank page,3,No,No,,,6680,,,,,,2,pencil,Yes
6213,9791,pasted label,,1,1470,7,blank page,3,No,No,,,6680,,,,,,5,printed,Yes
6214,9792,text/number,171,1,1470,7,margin,1,No,No,,,6681,,,,,,1,pen,Yes
6215,9814,mark-up/symbol,41,1,1522,7,margin,1,No,No,,,6703,,,,,,3,color,Yes
6216,9817,mark-up/symbol,59,1,1522,7,margin,1,No,No,,,6704,,,,,,3,color,Yes
6217,9819,mark-up/symbol,"56, 55",1,1522,7,margin,1,No,No,,,6705,,,,,,3,color,Yes
6218,9835,mark-up/symbol,40,1,1547,7,margin,1,No,No,,,6720,,,,,,2,pencil,Yes
6219,9836,mark-up/symbol,41,1,1547,7,margin,1,No,No,,,6717,,,,,,2,pencil,Yes
6220,9837,mark-up/symbol,43,1,1547,7,margin,1,No,No,,,6721,,,,,,2,pencil,Yes
6221,9857,underlining/highlighting,36,1,1544,7,in-line,2,No,No,,,6735,,,,,,1,pen,Yes
6222,9858,mark-up/symbol,36,1,1544,7,margin,1,No,No,,,6735,,,,,,2,pencil,Yes
6223,9916,underlining/highlighting,40,1,1106,7,in-line,2,No,No,,,6790,,,,,,1,pen,Yes
6224,9917,text/number,40,1,1106,7,margin,1,No,No,,,6790,,,,,,1,pen,Yes
6225,9918,text/number,40,1,1106,7,margin,1,No,No,,,6791,,,,,,1,pen,Yes
6226,9921,text/number,41,1,1106,7,margin,1,No,No,,,6792,,,,,,1,pen,Yes
6227,9922,underlining/highlighting,41,1,1106,7,in-line,2,No,No,,,6792,,,,,,1,pen,Yes
6228,9928,mark-up/symbol,56,1,1106,7,margin,1,No,No,,,6796,,,,,,1,pen,Yes
6229,9932,underlining/highlighting,"103, 102",1,1106,7,in-line,2,No,No,,,6799,,,,,,1,pen,Yes
6230,9937,text/number,40,1,1106,7,margin,1,No,No,,,6804,,,,,,1,pen,Yes
6231,9938,underlining/highlighting,40,1,1106,7,in-line,2,No,No,,,6805,,,,,,1,pen,Yes
6232,9939,text/number,40,1,1106,7,margin,1,No,No,,,6805,,,,,,1,pen,Yes
6233,9940,underlining/highlighting,41,1,1106,7,in-line,2,No,No,,,6806,,,,,,1,pen,Yes
6234,9981,mark-up/symbol,38,1,1148,7,margin,1,No,No,,,6827,,,,,,2,pencil,Yes
6235,9995,underlining/highlighting,37,1,1581,7,in-line,2,No,No,,,6846,,,,,,1,pen,Yes
6236,9996,mark-up/symbol,"89, 88",1,1473,7,margin,1,No,No,,,6848,,,,,,1,pen,Yes
6237,9997,mark-up/symbol,"87, 86",1,1473,7,margin,1,No,No,,,6849,,,,,,1,pen,Yes
6238,9998,mark-up/symbol,"81, 80",1,1473,7,margin,1,No,No,,,6850,,,,,,1,pen,Yes
6239,9999,underlining/highlighting,"81, 80",1,1473,7,in-line,2,No,No,,,6850,,,,,,1,pen,Yes
6240,10000,mark-up/symbol,"80, 79",1,1473,7,margin,1,No,No,,,6851,,,,,,1,pen,Yes
6241,10001,underlining/highlighting,"80, 79",1,1473,7,in-line,2,No,No,,,6851,,,,,,1,pen,Yes
6242,10002,mark-up/symbol,"75, 74",1,1473,7,margin,1,No,No,,,6852,,,,,,1,pen,Yes
6243,10004,mark-up/symbol,"74, 73",1,1473,7,margin,1,No,No,,,6853,,,,,,1,pen,Yes
6244,10005,mark-up/symbol,73,1,1473,7,margin,1,No,No,,,6854,,,,,,1,pen,Yes
6245,10006,underlining/highlighting,73,1,1473,7,in-line,2,No,No,,,6854,,,,,,1,pen,Yes
6246,10007,mark-up/symbol,73,1,1473,7,margin,1,No,No,,,6855,,,,,,1,pen,Yes
6247,10009,text/number,71,1,1473,7,"margin, image","1,4",No,Yes,,,6856,,,,,,1,pen,Yes
6248,10010,drawing,71,1,1473,7,image,4,No,Yes,,,6856,,,related to image in source,,11,1,pen,Yes
6249,10011,underlining/highlighting,"66, 67",1,1473,7,in-line,2,No,No,,,6857,,,,,,1,pen,Yes
6250,10012,text/number,"66, 67",1,1473,7,margin,1,No,No,,,6857,,,,,,1,pen,Yes
6251,10013,mark-up/symbol,"66, 67",1,1473,7,margin,1,No,No,,,6857,,,,,,1,pen,Yes
6252,10014,underlining/highlighting,"64, 63",1,1473,7,in-line,2,No,No,,,6858,,,,,,1,pen,Yes
6253,10015,mark-up/symbol,61,1,1473,7,margin,1,No,No,,,6859,,,,,,1,pen,Yes
6254,10016,underlining/highlighting,61,1,1473,7,in-line,2,No,No,,,6859,,,,,,1,pen,Yes
6255,10017,cross-out/blackening,61,1,1473,7,in-line,2,No,No,,,6859,,,textual correction,,5,1,pen,Yes
6256,10018,underlining/highlighting,61,1,1473,7,in-line,2,No,No,,,6860,,,,,,1,pen,Yes
6257,10019,mark-up/symbol,61,1,1473,7,margin,1,No,No,,,6860,,,,,,1,pen,Yes
6258,10020,underlining/highlighting,61,1,1473,7,in-line,2,No,No,,,6861,,,,,,1,pen,Yes
6259,10021,mark-up/symbol,61,1,1473,7,margin,1,No,No,,,6861,,,,,,1,pen,Yes
6260,10022,underlining/highlighting,"60, 59",1,1473,7,in-line,2,No,No,,,6862,,,,,,1,pen,Yes
6261,10023,mark-up/symbol,"60, 59",1,1473,7,margin,1,No,No,,,6862,,,,,,1,pen,Yes
6262,10024,mark-up/symbol,59,1,1473,7,margin,1,No,No,,,6863,,,,,,1,pen,Yes
6263,10025,mark-up/symbol,59,1,1473,7,margin,1,No,No,,,6864,,,,,,1,pen,Yes
6264,10026,underlining/highlighting,59,1,1473,7,in-line,2,No,No,,,6865,,,,,,1,pen,Yes
6265,10027,underlining/highlighting,59,1,1473,7,in-line,2,No,No,,,6866,,,,,,1,pen,Yes
6266,10028,mark-up/symbol,59,1,1473,7,margin,1,No,No,,,6866,,,,,,1,pen,Yes
6267,10030,mark-up/symbol,59,1,1473,7,margin,1,No,No,,,6867,,,,,,1,pen,Yes
6268,10031,mark-up/symbol,40,1,1473,7,"margin, in-line","1,2",No,No,,,6869,,,,,,2,pencil,Yes
6269,10032,stamp,40,1,1473,7,margin,1,No,No,,,6869,,,,,,1,pen,Yes
6270,10033,text/number,35,1,1473,7,margin,1,No,No,,,6870,,,,,,2,pencil,Yes
6271,10034,stamp,,1,1473,7,margin,1,No,No,,,6871,,,,,,1,pen,Yes
6272,10035,mark-up/symbol,148,1,1473,7,margin,1,No,No,,,6872,,,,,,1,pen,Yes
6273,10036,text/number,147,1,1473,7,margin,1,No,No,,,6873,,,,,,1,pen,Yes
6274,10037,text/number,145,1,1473,7,margin,1,No,No,,,6874,,,,,,1,pen,Yes
6275,10038,underlining/highlighting,145,1,1473,7,in-line,2,No,No,,,6874,,,,,,1,pen,Yes
6276,10039,mark-up/symbol,145,1,1473,7,margin,1,No,No,,,6874,,,,,,1,pen,Yes
6277,10040,text/number,144,1,1473,7,image,4,No,Yes,,,6875,,,,,,1,pen,Yes
6278,10041,drawing,144,1,1473,7,image,4,No,Yes,arcus described,,6875,,,related to image in source,,11,1,pen,Yes
6279,10042,underlining/highlighting,"144, 143",1,1473,7,in-line,2,No,No,,,6876,,,,,,1,pen,Yes
6280,10043,mark-up/symbol,"144, 143",1,1473,7,margin,1,No,No,,,6876,,,,,,1,pen,Yes
6281,10044,underlining/highlighting,143,1,1473,7,in-line,2,No,No,,,6877,,,,,,1,pen,Yes
6282,10045,mark-up/symbol,143,1,1473,7,margin,1,No,No,,,6877,,,,,,1,pen,Yes
6283,10046,underlining/highlighting,141,1,1473,7,in-line,2,No,No,,,6878,,,,,,1,pen,Yes
6284,10047,mark-up/symbol,141,1,1473,7,margin,1,No,No,,,6878,,,,,,1,pen,Yes
6285,10048,text/number,"140, 139",1,1473,7,image,4,No,No,,,6879,,,related to image in source,,11,1,pen,Yes
6286,10049,mark-up/symbol,138,1,1473,7,margin,1,No,No,,,6880,,,,,,1,pen,Yes
6287,10050,text/number,138,1,1473,7,margin,1,No,No,,,6881,,,,,,1,pen,Yes
6288,10051,mark-up/symbol,128,1,1473,7,margin,1,No,No,,,6882,,,,,,1,pen,Yes
6289,10052,text/number,117,1,1473,7,"in-line, image","2,4",No,No,,,6883,,,"textual correction,related to image in source",,"5,11",1,pen,Yes
6290,10053,cross-out/blackening,117,1,1473,7,in-line,2,No,No,,,6883,,,,,,1,pen,Yes
6291,10054,mark-up/symbol,116,1,1473,7,margin,1,No,No,,,6884,,,,,,1,pen,Yes
6292,10055,mark-up/symbol,116,1,1473,7,margin,1,No,No,,,6885,,,,,,1,pen,Yes
6293,10056,text/number,116,1,1473,7,margin,1,No,No,,,6886,,,,,,1,pen,Yes
6294,10057,text/number,106,1,1473,7,margin,1,No,No,,,6887,,,,,,1,pen,Yes
6295,10058,mark-up/symbol,106,1,1473,7,margin,1,No,No,,,6887,,,,,,1,pen,Yes
6296,10059,underlining/highlighting,106,1,1473,7,in-line,2,No,No,,,6887,,,,,,1,pen,Yes
6297,10060,underlining/highlighting,106,1,1473,7,in-line,2,No,No,,,6888,,,,,,1,pen,Yes
6298,10061,underlining/highlighting,"99, 98",1,1473,7,in-line,2,No,No,,,6889,,,,,,1,pen,Yes
6299,10062,text/number,40,1,1478,7,margin,1,No,No,,,6890,,,,,,2,pencil,Yes
6300,10063,mark-up/symbol,"41, 40",1,1478,7,margin,1,No,No,,,6891,,,,,,2,pencil,Yes
6301,10064,text/number,41,1,1478,7,margin,1,No,No,,,6892,,,,,,2,pencil,Yes
6302,10065,text/number,"44, 43",1,1478,7,margin,1,No,No,,,6893,,,,,,1,pen,Yes
6303,10066,text/number,46,1,1478,7,margin,1,No,No,,,6894,,,,,,1,pen,Yes
6304,10067,mark-up/symbol,46,1,1478,7,margin,1,No,No,,,6895,,,,,,1,pen,Yes
6305,10068,mark-up/symbol,55,1,1478,7,margin,1,No,No,,,6896,,,,,,1,pen,Yes
6306,10069,mark-up/symbol,55,1,1478,7,margin,1,No,No,,,6897,,,,,,1,pen,Yes
6307,10071,mark-up/symbol,60,1,1478,7,margin,1,No,No,,,6899,,,,,,1,pen,Yes
6308,10072,mark-up/symbol,60,1,1478,7,margin,1,No,No,,,6900,,,,,,1,pen,Yes
6309,10073,mark-up/symbol,61,1,1478,7,margin,1,No,No,,,6901,,,,,,1,pen,Yes
6310,10074,mark-up/symbol,61,1,1478,7,margin,1,No,No,,,6902,,,,,,1,pen,Yes
6311,10075,underlining/highlighting,61,1,1478,7,in-line,2,No,No,,,6902,,,,,,1,pen,Yes
6312,10076,mark-up/symbol,61,1,1478,7,margin,1,No,No,,,6903,,,,,,1,pen,Yes
6313,10078,mark-up/symbol,61,1,1478,7,margin,1,No,No,,,6904,,,,,,1,pen,Yes
6314,10079,mark-up/symbol,"72, 73",1,1478,7,margin,1,No,No,,,6905,,,,,,1,pen,Yes
6315,10080,mark-up/symbol,"74, 73",1,1478,7,margin,1,No,No,,,6906,,,,,,1,pen,Yes
6316,10082,text/number,"160, 159",1,1478,7,in-line,2,No,No,,,6908,,,textual correction,,5,1,pen,Yes
6317,10083,cross-out/blackening,41,1,1478,7,in-line,2,No,No,,,6892,,,textual correction,,5,1,pen,Yes
6318,10084,cross-out/blackening,62,1,1478,7,in-line,2,No,No,,,6909,,,textual correction,,5,1,pen,Yes
6319,10085,cross-out/blackening,"110, 109",1,1478,7,in-line,2,No,No,,,6910,,,textual correction,,5,1,pen,Yes
6320,10086,cross-out/blackening,60,1,1478,7,in-line,2,No,No,,,6911,,,textual correction,,5,1,pen,Yes
6321,10087,cross-out/blackening,60,1,1478,7,in-line,2,No,No,,,6912,,,textual correction,,5,1,pen,Yes
6322,10088,cross-out/blackening,151,1,1478,7,in-line,2,No,No,,,6913,,,textual correction,,5,1,pen,Yes
6323,10089,cross-out/blackening,155,1,1478,7,in-line,2,No,No,,,6914,,,textual correction,,5,1,pen,Yes
6324,10090,mark-up/symbol,"56, 55",1,1478,7,margin,1,No,No,,,1119,,,,,,1,pen,Yes
6325,10091,text/number,,1,1483,7,blank page,3,No,No,,,6915,,,,,,1,pen,Yes
6326,10092,pasted label,,1,1483,7,blank page,3,No,No,,,6915,,,,,,5,printed,Yes
6327,10093,mark-up/symbol,35,1,1483,7,margin,1,No,No,,,6917,,,,,,1,pen,Yes
6328,10094,mark-up/symbol,35,1,1483,7,margin,1,No,No,,,6918,,,,,,1,pen,Yes
6329,10095,underlining/highlighting,36,1,1483,7,in-line,2,No,No,,,6919,,,,,,1,pen,Yes
6330,10096,mark-up/symbol,36,1,1483,7,margin,1,No,No,,,6920,,,,,,1,pen,Yes
6331,10102,underlining/highlighting,36,1,1483,7,in-line,2,No,No,,,6923,,,,,,1,pen,Yes
6332,10103,underlining/highlighting,37,1,1483,7,in-line,2,No,No,,,6924,,,,,,1,pen,Yes
6333,10104,mark-up/symbol,37,1,1483,7,margin,1,No,No,,,6924,,,,,,1,pen,Yes
6334,10106,underlining/highlighting,36,1,1483,7,in-line,2,No,No,,,6925,,,,,,1,pen,Yes
6335,10107,mark-up/symbol,36,1,1483,7,margin,1,No,No,,,6925,,,,,,1,pen,Yes
6336,10109,underlining/highlighting,38,1,1483,7,in-line,2,No,No,,,6927,,,,,,1,pen,Yes
6337,10110,mark-up/symbol,38,1,1483,7,margin,1,No,No,,,6927,,,,,,2,pencil,Yes
6338,10112,mark-up/symbol,38,1,1483,7,margin,1,No,No,,,6928,,,,,,2,pencil,Yes
6339,10113,underlining/highlighting,38,1,1483,7,in-line,2,No,No,,,6929,,,,,,1,pen,Yes
6340,10114,mark-up/symbol,38,1,1483,7,margin,1,No,No,,,6929,,,,,,2,pencil,Yes
6341,10115,underlining/highlighting,40,1,1483,7,in-line,2,No,No,,,6930,,,,,,1,pen,Yes
6342,10116,underlining/highlighting,40,1,1483,7,in-line,2,No,No,,,6931,,,,,,1,pen,Yes
6343,10117,underlining/highlighting,40,1,1483,7,in-line,2,No,No,,,6932,,,,,,1,pen,Yes
6344,10118,underlining/highlighting,40,1,1483,7,in-line,2,No,No,,,6933,,,,,,1,pen,Yes
6345,10119,underlining/highlighting,40,1,1483,7,in-line,2,No,No,,,6934,,,,,,1,pen,Yes
6346,10120,mark-up/symbol,40,1,1483,7,margin,1,No,No,,,6935,,,,,,2,pencil,Yes
6347,10121,underlining/highlighting,40,1,1483,7,in-line,2,No,No,,,6936,,,,,,1,pen,Yes
6348,10122,underlining/highlighting,"41, 40",1,1483,7,in-line,2,No,No,,,6937,,,,,,1,pen,Yes
6349,10123,underlining/highlighting,41,1,1483,7,in-line,2,No,No,,,6938,,,,,,1,pen,Yes
6350,10124,mark-up/symbol,41,1,1483,7,margin,1,No,No,,,6938,,,,,,1,pen,Yes
6351,10125,underlining/highlighting,41,1,1483,7,in-line,2,No,No,,,6939,,,,,,1,pen,Yes
6352,10126,mark-up/symbol,41,1,1483,7,margin,1,No,No,,,6939,,,,,,1,pen,Yes
6353,10129,underlining/highlighting,41,2,1483,7,in-line,2,No,No,,,6940,,,,,,1,pen,Yes
6354,10130,mark-up/symbol,41,1,1483,7,margin,1,No,No,,,6940,,,,,,1,pen,Yes
6355,10131,underlining/highlighting,42,1,1483,7,in-line,2,No,No,,,6941,,,,,,1,pen,Yes
6356,10132,underlining/highlighting,42,1,1483,7,in-line,2,No,No,,,6942,,,,,,1,pen,Yes
6357,10133,mark-up/symbol,42,1,1483,7,margin,1,No,No,,,6942,,,,,,1,pen,Yes
6358,10135,mark-up/symbol,43,1,1483,7,margin,1,No,No,,,6943,,,,,,1,pen,Yes
6359,10136,mark-up/symbol,"44, 43",1,1483,7,margin,1,No,No,,,6944,,,,,,1,pen,Yes
6360,10137,mark-up/symbol,44,1,1483,7,margin,1,No,No,,,6945,,,,,,1,pen,Yes
6361,10138,mark-up/symbol,45,1,1483,7,margin,1,No,No,,,6946,,,,,,2,pencil,Yes
6362,10139,underlining/highlighting,45,1,1483,7,in-line,2,No,No,,,6946,,,,,,1,pen,Yes
6363,10141,underlining/highlighting,46,1,1483,7,in-line,2,No,No,,,6947,,,,,,1,pen,Yes
6364,10142,underlining/highlighting,46,1,1483,7,in-line,2,No,No,,,6948,,,,,,1,pen,Yes
6365,10143,mark-up/symbol,46,1,1483,7,margin,1,No,No,,,6948,,,,,,1,pen,Yes
6366,10146,underlining/highlighting,46,1,1483,7,in-line,2,No,No,,,6949,,,,,,1,pen,Yes
6367,10147,underlining/highlighting,46,1,1483,7,in-line,2,No,No,,,6950,,,,,,1,pen,Yes
6368,10148,underlining/highlighting,46,1,1483,7,in-line,2,No,No,,,6951,,,,,,1,pen,Yes
6369,10149,underlining/highlighting,47,1,1483,7,in-line,2,No,No,,,6952,,,,,,1,pen,Yes
6370,10150,underlining/highlighting,47,1,1483,7,in-line,2,No,No,,,6953,,,,,,1,pen,Yes
6371,10151,underlining/highlighting,"48, 47",1,1483,7,in-line,2,No,No,,,6954,,,,,,1,pen,Yes
6372,10152,underlining/highlighting,49,1,1483,7,in-line,2,No,No,,,6955,,,,,,1,pen,Yes
6373,10153,mark-up/symbol,49,1,1483,7,margin,1,No,No,,,6955,,,,,,1,pen,Yes
6374,10154,underlining/highlighting,50,1,1483,7,in-line,2,No,No,,,6956,,,,,,1,pen,Yes
6375,10155,mark-up/symbol,50,1,1483,7,margin,1,No,No,,,6956,,,,,,1,pen,Yes
6376,10156,underlining/highlighting,"51, 50",2,1483,7,in-line,2,No,No,,,6957,,,,,,1,pen,Yes
6377,10158,underlining/highlighting,"52, 51",2,1483,7,in-line,2,No,No,,,6958,,,,,,1,pen,Yes
6378,10159,mark-up/symbol,"52, 51",1,1483,7,margin,1,No,No,,,6958,,,,,,1,pen,Yes
6379,10160,underlining/highlighting,53,1,1483,7,in-line,2,No,No,,,6959,,,,,,1,pen,Yes
6380,10162,underlining/highlighting,"54, 53",1,1483,7,in-line,2,No,No,,,6960,,,,,,1,pen,Yes
6381,10163,underlining/highlighting,54,1,1483,7,in-line,2,No,No,,,6961,,,,,,1,pen,Yes
6382,10165,mark-up/symbol,54,1,1483,7,margin,1,No,No,,,6962,,,,,,1,pen,Yes
6383,10167,underlining/highlighting,55,1,1483,7,in-line,2,No,No,,,6963,,,,,,1,pen,Yes
6384,10169,mark-up/symbol,55,1,1483,7,margin,1,No,No,,,6964,,,,,,1,pen,Yes
6385,10171,underlining/highlighting,"56, 55",1,1483,7,in-line,2,No,No,,,6965,,,,,,1,pen,Yes
6386,10172,underlining/highlighting,56,1,1483,7,in-line,2,No,No,,,6966,,,,,,1,pen,Yes
6387,10173,underlining/highlighting,56,1,1483,7,in-line,2,No,No,,,6967,,,,,,1,pen,Yes
6388,10174,mark-up/symbol,56,1,1483,7,margin,1,No,No,,,6967,,,,,,1,pen,Yes
6389,10178,mark-up/symbol,56,1,1483,7,margin,1,No,No,,,6969,,,,,,1,pen,Yes
6390,10179,mark-up/symbol,56,1,1483,7,margin,1,No,No,,,6970,,,,,,1,pen,Yes
6391,10181,underlining/highlighting,"59, 58",1,1483,7,in-line,2,No,No,,,6971,,,,,,1,pen,Yes
6392,10183,underlining/highlighting,56,1,1483,7,in-line,2,No,No,,,6972,,,,,,1,pen,Yes
6393,10184,mark-up/symbol,56,1,1483,7,margin,1,No,No,,,6972,,,,,,1,pen,Yes
6394,10187,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6973,,,,,,1,pen,Yes
6395,10188,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6974,,,,,,1,pen,Yes
6396,10189,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6974,,,,,,1,pen,Yes
6397,10191,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6975,,,,,,1,pen,Yes
6398,10193,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6976,,,,,,1,pen,Yes
6399,10195,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6977,,,,,,1,pen,Yes
6400,10197,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6978,,,,,,1,pen,Yes
6401,10199,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6979,,,,,,1,pen,Yes
6402,10201,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6980,,,,,,1,pen,Yes
6403,10203,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6981,,,,,,1,pen,Yes
6404,10205,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6982,,,,,,1,pen,Yes
6405,10207,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6983,,,,,,1,pen,Yes
6406,10209,underlining/highlighting,59,1,1483,7,in-line,2,No,No,,,6984,,,,,,1,pen,Yes
6407,10212,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6984,,,,,,1,pen,Yes
6408,10213,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6983,,,,,,1,pen,Yes
6409,10214,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6982,,,,,,1,pen,Yes
6410,10215,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6981,,,,,,1,pen,Yes
6411,10216,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6980,,,,,,1,pen,Yes
6412,10217,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6979,,,,,,1,pen,Yes
6413,10218,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6978,,,,,,1,pen,Yes
6414,10219,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6977,,,,,,1,pen,Yes
6415,10220,mark-up/symbol,59,1,1483,7,margin,1,No,No,,,6985,,,,,,1,pen,Yes
6416,10221,mark-up/symbol,"60, 59",1,1483,7,margin,1,No,No,,,6986,,,,,,1,pen,Yes
6417,10222,underlining/highlighting,"60, 59",1,1483,7,in-line,2,No,No,,,6986,,,,,,1,pen,Yes
6418,10223,mark-up/symbol,60,1,1483,7,margin,1,No,No,,,6987,,,,,,1,pen,Yes
6419,10224,underlining/highlighting,60,1,1483,7,in-line,2,No,No,,,6987,,,,,,1,pen,Yes
6420,10225,mark-up/symbol,60,1,1483,7,margin,1,No,No,,,6988,,,,,,1,pen,Yes
6421,10226,underlining/highlighting,60,1,1483,7,in-line,2,No,No,,,6988,,,,,,1,pen,Yes
6422,10227,mark-up/symbol,60,1,1483,7,margin,1,No,No,,,6989,,,,,,1,pen,Yes
6423,10229,mark-up/symbol,61,1,1483,7,margin,1,No,No,,,6990,,,,,,1,pen,Yes
6424,10230,mark-up/symbol,61,1,1483,7,margin,1,No,No,,,6991,,,,,,1,pen,Yes
6425,10231,mark-up/symbol,61,1,1483,7,margin,1,No,No,,,6992,,,,,,1,pen,Yes
6426,10233,underlining/highlighting,61,1,1483,7,in-line,2,No,No,,,6993,,,,,,1,pen,Yes
6427,10234,underlining/highlighting,61,1,1483,7,in-line,2,No,No,,,6994,,,,,,1,pen,Yes
6428,10235,mark-up/symbol,61,1,1483,7,margin,1,No,No,,,6994,,,,,,1,pen,Yes
6429,10236,underlining/highlighting,61,1,1483,7,in-line,2,No,No,,,6995,,,,,,1,pen,Yes
6430,10237,mark-up/symbol,61,1,1483,7,margin,1,No,No,,,6995,,,,,,1,pen,Yes
6431,10238,underlining/highlighting,"62, 61",1,1483,7,in-line,2,No,No,,,6996,,,,,,1,pen,Yes
6432,10239,mark-up/symbol,"62, 61",1,1483,7,margin,1,No,No,,,6996,,,,,,1,pen,Yes
6433,10241,mark-up/symbol,62,1,1483,7,margin,1,No,No,,,6997,,,,,,1,pen,Yes
6434,10243,mark-up/symbol,62,1,1483,7,margin,1,No,No,,,6998,,,,,,1,pen,Yes
6435,10245,mark-up/symbol,62,1,1483,7,margin,1,No,No,,,6999,,,,,,1,pen,Yes
6436,10246,mark-up/symbol,"63, 62",1,1483,7,margin,1,No,No,,,7000,,,,,,1,pen,Yes
6437,10247,mark-up/symbol,"64, 63",1,1483,7,margin,1,No,No,,,7001,,,,,,1,pen,Yes
6438,10249,underlining/highlighting,64,1,1483,7,in-line,2,No,No,,,7002,,,,,,1,pen,Yes
6439,10250,underlining/highlighting,65,1,1483,7,in-line,2,No,No,,,7003,,,,,,1,pen,Yes
6440,10251,mark-up/symbol,65,1,1483,7,margin,1,No,No,,,7003,,,,,,1,pen,Yes
6441,10252,underlining/highlighting,"66, 67",1,1483,7,in-line,2,No,No,,,7004,,,,,,1,pen,Yes
6442,10253,mark-up/symbol,"66, 67",1,1483,7,margin,1,No,No,,,7004,,,,,,1,pen,Yes
6443,10255,mark-up/symbol,"68, 69",2,1483,7,margin,1,No,No,,,7005,,,,,,1,pen,Yes
6444,10256,mark-up/symbol,"70, 71",1,1483,7,margin,1,No,No,,,7006,,,,,,1,pen,Yes
6445,10257,underlining/highlighting,"70, 71",1,1483,7,in-line,2,No,No,,,7006,,,,,,1,pen,Yes
6446,10258,mark-up/symbol,71,1,1483,7,margin,1,No,No,,,7007,,,,,,1,pen,Yes
